,origin_lat,origin_lng,destination_lat,destination_lng,route_name
55,37.209821000000005,-119.749802,37.647139,-121.91248799999998,"Madera County, California - Alameda County, California"
56,38.051817,-122.745974,37.647139,-121.91248799999998,"Marin County, California - Alameda County, California"
57,37.570029999999996,-119.912861,37.647139,-121.91248799999998,"Mariposa County, California - Alameda County, California"
58,39.432388,-123.442881,37.647139,-121.91248799999998,"Mendocino County, California - Alameda County, California"
59,37.194806,-120.722802,37.647139,-121.91248799999998,"Merced County, California - Alameda County, California"
60,36.240107,-121.315572,37.647139,-121.91248799999998,"Monterey County, California - Alameda County, California"
61,38.5071,-122.32590400000001,37.647139,-121.91248799999998,"Napa County, California - Alameda County, California"
62,39.297508,-120.77134299999999,37.647139,-121.91248799999998,"Nevada County, California - Alameda County, California"
63,33.675686999999996,-117.777207,37.647139,-121.91248799999998,"Orange County, California - Alameda County, California"
64,39.062032,-120.722718,37.647139,-121.91248799999998,"Placer County, California - Alameda County, California"
65,33.729828000000005,-116.00223899999999,37.647139,-121.91248799999998,"Riverside County, California - Alameda County, California"
66,38.450016,-121.340441,37.647139,-121.91248799999998,"Sacramento County, California - Alameda County, California"
67,36.611651,-121.085811,37.647139,-121.91248799999998,"San Benito County, California - Alameda County, California"
68,34.85722,-116.181197,37.647139,-121.91248799999998,"San Bernardino County, California - Alameda County, California"
69,33.023604,-116.776117,37.647139,-121.91248799999998,"San Diego County, California - Alameda County, California"
70,37.727239000000004,-123.032229,37.647139,-121.91248799999998,"San Francisco County, California - Alameda County, California"
71,37.934982,-121.272244,37.647139,-121.91248799999998,"San Joaquin County, California - Alameda County, California"
72,35.385224,-120.447544,37.647139,-121.91248799999998,"San Luis Obispo County, California - Alameda County, California"
73,37.414671999999996,-122.371546,37.647139,-121.91248799999998,"San Mateo County, California - Alameda County, California"
74,34.537057,-120.039973,37.647139,-121.91248799999998,"Santa Barbara County, California - Alameda County, California"
75,37.220695,-121.69051,37.647139,-121.91248799999998,"Santa Clara County, California - Alameda County, California"
76,37.012488,-122.007205,37.647139,-121.91248799999998,"Santa Cruz County, California - Alameda County, California"
77,40.760514,-122.04355600000001,37.647139,-121.91248799999998,"Shasta County, California - Alameda County, California"
78,41.587986,-122.53328700000002,37.647139,-121.91248799999998,"Siskiyou County, California - Alameda County, California"
79,38.267226,-121.939594,37.647139,-121.91248799999998,"Solano County, California - Alameda County, California"
