Origin State,Origin County,Count
Alabama,Covington County,1
Alabama,Colbert County,1
Alabama,Chambers County,1
Arizona,Cochise County,1
Arizona,Coconino County,1
Arizona,Maricopa County,1
Arizona,Pima County,1
California,Marin County,1
California,Los Angeles County,1
California,Kings County,1
California,Kern County,1
California,El Dorado County,1
California,Contra Costa County,1
California,Butte County,1
California,Alameda County,1
Arkansas,Washington County,1
Arkansas,Pulaski County,1
Arkansas,Jefferson County,1
Arkansas,Faulkner County,1
Arkansas,Clark County,1
Arkansas,Benton County,1
Arizona,Yuma County,1
Arizona,Santa Cruz County,1
Arizona,Pinal County,1
Delaware,Kent County,1
Delaware,Sussex County,1
Illinois,Will County,1
Georgia,Fayette County,1
Georgia,Morgan County,1
Georgia,Lowndes County,1
Georgia,Jefferson County,1
Georgia,Henry County,1
Georgia,Hancock County,1
Georgia,Gwinnett County,1
Georgia,Glynn County,1
Georgia,Fulton County,1
Georgia,Dougherty County,1
Georgia,Richmond County,1
Georgia,DeKalb County,1
Georgia,Columbia County,1
Georgia,Cobb County,1
Georgia,Clayton County,1
Georgia,Clarke County,1
Georgia,Cherokee County,1
Georgia,Chattahoochee County,1
Georgia,Chatham County,1
Georgia,Muscogee County,1
Georgia,Rockdale County,1
District of Columbia,District of Columbia,1
Illinois,Cook County,1
Illinois,Tazewell County,1
Illinois,Sangamon County,1
Illinois,Ogle County,1
Illinois,Madison County,1
Illinois,Lake County,1
Illinois,Kankakee County,1
Illinois,Kane County,1
Illinois,DuPage County,1
Illinois,Champaign County,1
Georgia,Stewart County,1
Idaho,Bonneville County,1
Idaho,Blaine County,1
Hawaii,Maui County,1
Hawaii,Kauai County,1
Hawaii,Honolulu County,1
Hawaii,Hawaii County,1
Georgia,Wilkes County,1
Georgia,Sumter County,1
Georgia,Carroll County,1
Georgia,Candler County,1
Georgia,Camden County,1
Florida,Escambia County,1
Florida,Lee County,1
Florida,Lake County,1
Florida,Indian River County,1
Florida,Holmes County,1
Florida,Hillsborough County,1
Florida,Highlands County,1
Florida,Hernando County,1
Florida,Flagler County,1
Florida,Duval County,1
Georgia,Bibb County,1
Florida,Collier County,1
Florida,Citrus County,1
Florida,Charlotte County,1
Florida,Broward County,1
Florida,Brevard County,1
Florida,Bay County,1
Florida,Baker County,1
Florida,Alachua County,1
Florida,Leon County,1
Florida,Levy County,1
Florida,Manatee County,1
Florida,Marion County,1
Georgia,Barrow County,1
Florida,Volusia County,1
Florida,Sumter County,1
Florida,St. Lucie County,1
Florida,St. Johns County,1
Florida,Seminole County,1
Florida,Sarasota County,1
Florida,Polk County,1
Florida,Pinellas County,1
Florida,Pasco County,1
Florida,Palm Beach County,1
Florida,Osceola County,1
Florida,Orange County,1
Florida,Okaloosa County,1
Florida,Monroe County,1
Florida,Miami-Dade County,1
Florida,Martin County,1
New York,Chautauqua County,1
New York,Chemung County,1
New York,Chenango County,1
South Carolina,York County,1
Tennessee,Sevier County,1
Tennessee,Madison County,1
Tennessee,Knox County,1
Tennessee,Hamilton County,1
Tennessee,Davidson County,1
Tennessee,Coffee County,1
Tennessee,Bradley County,1
South Dakota,Lawrence County,1
South Carolina,Williamsburg County,1
Tennessee,Sullivan County,1
South Carolina,Union County,1
South Carolina,Sumter County,1
South Carolina,Spartanburg County,1
South Carolina,Richland County,1
South Carolina,Pickens County,1
South Carolina,Orangeburg County,1
South Carolina,Lexington County,1
South Carolina,Laurens County,1
Tennessee,Shelby County,1
Tennessee,Warren County,1
Texas,Nueces County,1
Texas,Galveston County,1
Texas,Knox County,1
Texas,Kleberg County,1
Texas,Jefferson County,1
Texas,Howard County,1
Texas,Hidalgo County,1
Texas,Hays County,1
Texas,Harrison County,1
Texas,Harris County,1
Texas,Fort Bend County,1
Tennessee,Washington County,1
Texas,El Paso County,1
Texas,Denton County,1
Texas,Dallas County,1
Texas,Collin County,1
Texas,Brazos County,1
Texas,Bexar County,1
Texas,Atascosa County,1
Tennessee,Williamson County,1
South Carolina,Lancaster County,1
South Carolina,Horry County,1
South Carolina,Greenville County,1
Puerto Rico,Fajardo Municipio,1
Puerto Rico,Rinc�n Municipio,1
Puerto Rico,Ponce Municipio,1
Puerto Rico,Naguabo Municipio,1
Puerto Rico,Mayag�ez Municipio,1
Puerto Rico,Maunabo Municipio,1
Puerto Rico,Juana D�az Municipio,1
Puerto Rico,Guaynabo Municipio,1
Puerto Rico,Guayama Municipio,1
Puerto Rico,Dorado Municipio,1
South Carolina,Georgetown County,1
Puerto Rico,Coamo Municipio,1
Puerto Rico,Cidra Municipio,1
Puerto Rico,Ceiba Municipio,1
Puerto Rico,Cata�o Municipio,1
Puerto Rico,Carolina Municipio,1
Puerto Rico,Can�vanas Municipio,1
Puerto Rico,Camuy Municipio,1
Puerto Rico,Bayam�n Municipio,1
Puerto Rico,Sabana Grande Municipio,1
Puerto Rico,San Germ�n Municipio,1
Puerto Rico,San Juan Municipio,1
Puerto Rico,San Sebasti�n Municipio,1
South Carolina,Florence County,1
South Carolina,Dorchester County,1
South Carolina,Colleton County,1
South Carolina,Charleston County,1
South Carolina,Berkeley County,1
South Carolina,Beaufort County,1
South Carolina,Anderson County,1
STATE2_NAME,COUNTY2_NAME,1
Rhode Island,Washington County,1
Rhode Island,Providence County,1
Rhode Island,Newport County,1
Rhode Island,Kent County,1
Rhode Island,Bristol County,1
Puerto Rico,Villalba Municipio,1
Puerto Rico,Utuado Municipio,1
Puerto Rico,Toa Baja Municipio,1
Puerto Rico,Toa Alta Municipio,1
Texas,Midland County,1
Texas,Panola County,1
New York,Clinton County,1
Virginia,Rockbridge County,1
Washington,Clark County,1
Virginia,York County,1
Virginia,Wise County,1
Virginia,Williamsburg city,1
Virginia,Washington County,1
Virginia,Virginia Beach city,1
Virginia,Suffolk city,1
Virginia,Rockingham County,1
Virginia,Roanoke city,1
Washington,Kitsap County,1
Virginia,Richmond city,1
Virginia,Prince William County,1
Virginia,Norfolk city,1
Virginia,Newport News city,1
Virginia,Montgomery County,1
Virginia,Mecklenburg County,1
Virginia,Lynchburg city,1
Virginia,Loudoun County,1
Washington,King County,1
Washington,Pierce County,1
Texas,Runnels County,1
Wisconsin,Dane County,1
Wyoming,Laramie County,1
Wisconsin,Winnebago County,1
Wisconsin,Washington County,1
Wisconsin,Racine County,1
